File.ID	File.Name	Data.Category	Data.Type	Project.ID	Case.ID	Sample.ID	Sample.Type
6041	95eec96e-9c00-48d9-8532-328f902da1cd	4b3d28dc-1f2f-4fae-bfc7-3cca1e439a9f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A9SD	TCGA-GN-A9SD-06A	Metastatic
6042	1574db02-03e7-4c13-a87a-e67eca839b12	d5fd715a-cf6d-4b29-ad9d-b3e58c55262a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-CC-A8HV	TCGA-CC-A8HV-01A	Primary Tumor
6043	d852d4db-a463-437e-899b-6811e9a3a028	c4ea0940-b860-442b-a1b4-1bcda3b10836.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-R5-A7ZE	TCGA-R5-A7ZE-01B	Primary Tumor
6044	04102f6d-e9a6-4e26-abd9-6c16e8fe2d1a	efa08bf5-7a5e-43f5-a33d-9839d54a4561.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2853	TCGA-AB-2853-03A	Primary Blood Derived Cancer - Peripheral Blood
6045	8f12c3f6-669e-412c-9c52-80f604821252	05efced9-d60f-43ea-9b61-c6efaf902e7d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A4NB	TCGA-DD-A4NB-01A	Primary Tumor
6046	68ef1ae3-d52d-4512-9fc7-52a05142d930	4395b7e9-4d6f-42f7-ab57-f09b08a7a38d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2877	TCGA-AB-2877-03A	Primary Blood Derived Cancer - Peripheral Blood
6047	730a171a-89b0-4ea9-a445-69adffefc4b8	1e50d68e-ac09-42ad-9678-bc0598328037.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-D5-6535	TCGA-D5-6535-01A	Primary Tumor
6048	c3f3c88f-c150-43ca-a025-5d754102bc70	1235fe2a-abed-4c88-8e82-36b0fed0c357.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A3A5	TCGA-DD-A3A5-01A	Primary Tumor
6049	5e600783-e840-44b2-bb79-117f646576f2	7ce58577-e828-450d-9f92-08f55add0484.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A43J	TCGA-L5-A43J-01A	Primary Tumor
6050	8c72c155-4700-4c0f-aaf3-e0ac0c56fa3c	c264fe3b-482b-44ec-83a4-73df565663ff.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CM-6164	TCGA-CM-6164-01A	Primary Tumor
6051	5124bd4f-d5c1-4c19-a9d7-e468ae36d379	9556ee31-e56f-4611-9d37-2b4d19841d15.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A01Z	TCGA-AA-A01Z-01A	Primary Tumor
6052	9d46e353-9820-40b0-a83b-0fc2a98378de	c49c187f-98e7-463d-a18b-accf3205eb81.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-LG-A9QD	TCGA-LG-A9QD-01A	Primary Tumor
6053	da99136a-c73e-46c8-b933-60491420190d	37d2cb9b-0286-43a5-9538-26a8f0818ee7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5661	TCGA-A6-5661-01B	Primary Tumor
6054	7bd7cb42-6952-435b-a906-372ea1b0803c	debd6982-7c27-42e8-b778-20afcc78a5f3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-6781	TCGA-A6-6781-01A	Primary Tumor
6055	201bb826-8eb1-4c36-8024-c6f6163d5759	f7add57c-753b-49c0-8d79-29fa86ddd615.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3495	TCGA-AA-3495-01A	Primary Tumor
6056	67028dac-1a85-44ee-841e-be300ba308e4	ef53264e-cf1b-417d-a985-c54ff4ef6026.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A4OE	TCGA-L5-A4OE-01A	Primary Tumor
6057	2274d68d-a76d-454c-b127-d78edbf9d357	7800bdb2-aa8b-43e0-8e45-1b968872b34e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-3809	TCGA-A6-3809-01B	Primary Tumor
6058	d061b168-4a72-40ed-b536-cfdefb7d48e3	9f7d79d9-9c55-4c90-b7bf-b35ae035d329.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CD-8529	TCGA-CD-8529-01A	Primary Tumor
6059	f75c5cbd-c62b-460b-bfba-91ff619cafbe	0946b4a9-fa60-4587-95f6-acc3e3d84a2b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5726	TCGA-CG-5726-01A	Primary Tumor
6060	bfdf6b0d-2161-4e9d-9f71-0fc368739ea6	2b8bf629-3c22-4dcb-a9a5-ec01c5099167.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-BC-A10T	TCGA-BC-A10T-11A	Solid Tissue Normal
6061	e42b8e7d-51f7-4778-854b-18fe7a64b8c0	b3980a43-0b57-4fa9-8ca8-ffa4809202f1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-AAE3	TCGA-DD-AAE3-01A	Primary Tumor
6062	e82906fb-e65a-4773-abdc-2584ff9e979e	f3f23d87-15c0-45c0-878e-e3651e3905f1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-VR-A8EO	TCGA-VR-A8EO-01A	Primary Tumor
6063	ead54a31-f99c-46b5-a6f3-38a0dae9808c	e0d6a42a-2efb-4b3f-9b59-da07dadc01a4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AY-4070	TCGA-AY-4070-01A	Primary Tumor
6064	09b6f5f6-a59e-4ed0-a38f-5c75543c2576	edf02d6d-619f-4325-a585-dca7bf5afbeb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-AADY	TCGA-DD-AADY-01A	Primary Tumor
6065	2cf79eea-584a-4593-8f6d-bc26020ff13f	caaf2201-e0d8-46af-9d53-ae776306761f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3666	TCGA-AA-3666-01A	Primary Tumor
6066	de4a6c38-d240-4bf1-ac94-07188fed9f2e	0cb305a5-d4a7-4eb8-8e8e-d11a5ebc3e0f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-6137	TCGA-A6-6137-01A	Primary Tumor
6067	39660a4c-fd97-40c4-9840-61cb9cfcceac	e48c520a-d62c-440d-b17c-5b5ff03d41a2.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A4NF	TCGA-DD-A4NF-01A	Primary Tumor
6068	6cb419ba-a49d-47d7-b63e-6eee739a324e	60817736-cc15-4f46-95d3-5da374ab246d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PQ	TCGA-VQ-A8PQ-01A	Primary Tumor
6069	36629fcb-0cfd-455f-b29f-5eba318e9b9f	1bc02824-c696-404d-a652-2df8267ff5a6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-2Y-A9H3	TCGA-2Y-A9H3-01A	Primary Tumor
6070	170b6de2-8c74-4dd6-b1aa-fcc9d203ab09	59e2ab4e-9529-490d-b12c-9b7f24c8166c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2672	TCGA-A6-2672-01B	Primary Tumor
6071	509ff9b3-628a-44e3-bed3-6c2536850b3d	616435aa-cc36-45d0-8f08-9b4af17be2e8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-FV-A4ZQ	TCGA-FV-A4ZQ-01A	Primary Tumor
6072	51c3e4a6-f508-4c8d-9ddb-f45cdb82e0b8	b3edef4e-d42d-4933-8c5f-51269423687f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4GH	TCGA-HU-A4GH-01A	Primary Tumor
6073	7db1ebbd-5f78-4446-a44d-4651383c24af	e2916399-9c6c-4d75-a22d-b180ea174644.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5660	TCGA-A6-5660-01A	Primary Tumor
6074	a8aa61e5-7788-47dd-a6dc-9c2faf970cba	9ceaaab3-9cdd-41d4-8f0c-f738f9a8ed0e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2980	TCGA-AB-2980-03A	Primary Blood Derived Cancer - Peripheral Blood
6075	9f0fbc24-a7d7-416c-8706-625bf1343252	ae838393-741d-4210-b398-4cde0997bd94.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-CC-A5UD	TCGA-CC-A5UD-01A	Primary Tumor
6076	669156a8-3fb0-4fa1-8f54-f48c2467f2b4	43b292be-5d63-4523-a43f-666d20039208.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-A00Q	TCGA-AA-A00Q-01A	Primary Tumor
6077	046af5c1-b645-4338-be64-a8f2e08a9f2e	21981535-9a4b-44ca-a3c0-3f52f4c0d29b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2671	TCGA-A6-2671-11A	Solid Tissue Normal
6078	de13acb7-2728-490b-ad53-455d2a068003	c7e1465f-cc5a-4dc9-9bb1-6f1112da7aad.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-UB-A7MB	TCGA-UB-A7MB-01A	Primary Tumor
6079	a8121e6b-4f4c-49f1-83c6-78d84c349568	747eeaa9-3782-4ef3-8359-daefa8afb3c0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HJ-7597	TCGA-HJ-7597-01A	Primary Tumor
6080	8f012421-c4f8-4053-81c2-af43b7999f47	9bceb1fe-7431-41cb-9d54-eda8ec7e6edb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A91V	TCGA-VQ-A91V-01A	Primary Tumor
6081	73709588-74f4-435f-9d63-fb688aabf1c5	f749b616-111f-42d6-b71c-8a3a604f2f3d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-D5-6931	TCGA-D5-6931-01A	Primary Tumor
6082	58ca064c-ac38-44d3-847b-973a14c4e95f	dba03bb7-1cf1-42b8-b197-52b85d885da7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-AACJ	TCGA-DD-AACJ-01A	Primary Tumor
6083	1857f0aa-6659-41eb-8fc4-820c73836072	c79e2e9a-9749-4b7f-9ef4-0b893d818b73.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-VQ-A8PJ	TCGA-VQ-A8PJ-01A	Primary Tumor
6084	2604903c-4af0-4172-84a6-335e1e662acf	789db3c8-c5cd-428d-aaef-e3f60c40bc9a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-D5-6927	TCGA-D5-6927-01A	Primary Tumor
6085	24881a19-4a9a-4ca9-bca6-4ea374000c21	14a248c3-0189-424d-8be1-8d8b39c705f0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-D7-8570	TCGA-D7-8570-01A	Primary Tumor
6086	c918de26-cec7-4205-a60d-34602bd4df94	7f9cdd9b-cba2-4847-82e9-4e1df1cd9857.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3688	TCGA-AA-3688-01A	Primary Tumor
6087	359e8cac-00bd-47f2-b27f-a702fd433591	7f3b65a3-ad59-49f1-92fa-72793435f86e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8N6	TCGA-RD-A8N6-01A	Primary Tumor
6088	d0919a9e-72d7-4a41-af9b-a239507b19e3	7f725b69-8725-4b10-b5c3-24220ddfc144.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-CC-A9FW	TCGA-CC-A9FW-01A	Primary Tumor
6089	5da0b37d-6479-4680-adcf-0e230eb06286	7ac11391-59f5-411e-afbb-9541f556ff44.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NM	TCGA-L5-A8NM-01A	Primary Tumor
6090	6ca3dd04-6898-4cfa-975e-2e95b5ec3fef	09977485-e1d1-41b1-b2b8-7ab0ad6df0a0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3494	TCGA-AA-3494-01A	Primary Tumor
6091	0341a72e-d45e-4cc2-b047-f1e9b60f6fa3	104c7c7e-583a-4496-a685-5d277e28c11b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-CC-A8HU	TCGA-CC-A8HU-01A	Primary Tumor
6092	a8759a0b-a87d-4a41-b126-29191c47c33d	38ed53de-d5bc-4c94-8f5d-c2b8e8e65782.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-BC-A10W	TCGA-BC-A10W-11A	Solid Tissue Normal
6093	84cc9482-ff77-414a-8985-2fb364147c9b	b520edf2-42ce-4b64-8575-19e34b30f042.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-6653	TCGA-A6-6653-01A	Primary Tumor
6094	e9ee9065-513e-4a6e-8947-0fc6a4a1f3f6	535e80df-ea81-4f5d-8f2e-e74ca97e9b01.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3872	TCGA-AA-3872-01A	Primary Tumor
6095	9bafaedb-a12c-4f3c-8c56-e0430b236531	712b7554-c2d3-4e05-bff0-2528aa23b1b7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-AADG	TCGA-DD-AADG-01A	Primary Tumor
6096	b6b7a9b3-33c7-4af4-a5ad-bcc355b59235	5280acda-9a1d-4feb-b6ae-1234cb6dabdf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8366	TCGA-BR-8366-01A	Primary Tumor
6097	e09d2391-532d-4794-8abe-436b874a4ef8	d15c1117-5ccd-47da-bb0a-51e5a71535ff.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2671	TCGA-A6-2671-01A	Primary Tumor
6098	55148ed2-736b-4c9a-9b4b-82588176e0b3	d0adbb71-41e9-4b14-b96d-c52d16156fa0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-5718	TCGA-CG-5718-01A	Primary Tumor
6099	5160a42e-5d30-4aed-bf16-80019b0ef522	253560ae-d7c5-4f89-9283-328913159c7a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-CG-4441	TCGA-CG-4441-01A	Primary Tumor
6100	8e4b38c6-3059-48bc-bca0-03eb6a726b48	ddd7b751-3745-4613-acf1-ad30fbfa7946.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2995	TCGA-AB-2995-03A	Primary Blood Derived Cancer - Peripheral Blood
6101	28bef841-22bd-46fb-9d9a-87d21e963a89	81a64df9-c073-4097-ba73-896396da3135.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CK-5913	TCGA-CK-5913-01A	Primary Tumor
6102	bc37b34a-5544-4949-a6a4-cce4cf484fc5	62d21a84-6fe3-452d-9f1b-69a5ec77e27d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-ZS-A9CF	TCGA-ZS-A9CF-01A	Primary Tumor
6103	3d02dfbc-6896-4455-87ed-233fae0649c7	e36a6a89-3622-4a24-b611-27c03d4966a6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2871	TCGA-AB-2871-03A	Primary Blood Derived Cancer - Peripheral Blood
6104	4be4aaba-ade5-4169-8868-942a269b1b9f	5ab45877-d918-435d-af1a-40aeeb60f957.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4HB	TCGA-HU-A4HB-01A	Primary Tumor
6105	3f0270b5-88b0-4696-a45a-175d89f88859	53b97b27-881d-4a39-9b19-4cbe8cdc256a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8368	TCGA-BR-8368-01A	Primary Tumor
6106	255a23de-4a8b-459a-915b-464f267d3806	e2ff7982-ee35-42ae-8742-5715833ac86b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-4X-A9FB	TCGA-4X-A9FB-01A	Primary Tumor
6107	af23b772-5a3d-4af8-9207-8566bc05fa1a	d052b3c9-dcdb-4ae2-83eb-7e15a49ef8eb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAEW	TCGA-2G-AAEW-01A	Primary Tumor
6108	d98572d8-1907-48af-8831-3aca5dc6ec16	28b9db81-0037-470e-b0e7-204f74b0dc10.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FR-A8YD	TCGA-FR-A8YD-06A	Metastatic
6109	409d0cb5-b494-4443-a1fe-d76b283212dc	5d418e71-4e7d-4111-8aad-4ea782fd87b6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-UVM	TCGA-V4-A9ES	TCGA-V4-A9ES-01A	Primary Tumor
6110	a6616af0-2134-4dcf-b0b3-f1e92f3b3ee7	e1905f4e-331c-42ac-8a2e-09612ebe8f64.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAM2	TCGA-2G-AAM2-01A	Primary Tumor
6111	71ba050e-9767-4ffd-8b50-5dd373551d97	101685f2-3131-40b2-9aa8-6458f0388b04.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A11C	TCGA-DD-A11C-01A	Primary Tumor
6112	1283bce6-62b0-498d-b842-bfe1ca9d6da1	5a58850f-397c-4786-8141-2d57dd974673.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-DM-A28A	TCGA-DM-A28A-01A	Primary Tumor
6113	1a2ec41e-1544-477a-9969-3dffd41286a7	e4b3c9a8-ef5c-457a-85a8-8cc903231ba8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-2H-A9GI	TCGA-2H-A9GI-01A	Primary Tumor
6114	4acb2655-cb7e-4ed7-9f6e-652357ece1b1	30ff21ce-3955-4a43-85fa-15dc6c60d8f8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-HU-A4H5	TCGA-HU-A4H5-01A	Primary Tumor
6115	85407ad0-3bab-482f-91ad-b080711bcd32	fc27bb25-5588-408c-ac7f-d6ac942aa131.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-BR-8060	TCGA-BR-8060-01A	Primary Tumor
6116	1d52b176-dcaf-41a0-b67e-b1b52f754210	bb8a0f58-11e6-49dd-bdeb-0b7eb2fb05fc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-G4-6628	TCGA-G4-6628-01A	Primary Tumor
6117	c63475b9-4585-4502-ab1c-a6f83387845c	334bd018-03e2-45d2-aafb-2925d15e22c7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-L5-A8NW	TCGA-L5-A8NW-01A	Primary Tumor
6118	4dbf6f59-bcc5-4f7b-9079-0b43237a0cdb	b26f9ac5-9100-4530-8582-11ab9dbfd669.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-CK-5912	TCGA-CK-5912-01A	Primary Tumor
6119	f897649e-c79b-45a3-8151-5018ea3e731c	6e933523-30a6-46a8-833d-7379b88c1c14.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5656	TCGA-A6-5656-01B	Primary Tumor
6120	ffab6221-7b43-4cca-8861-45fc0bc346fb	57ef7745-338c-4fb2-ac9b-9f57daba2c51.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-G3-A3CJ	TCGA-G3-A3CJ-01A	Primary Tumor
6121	8107d9d0-ad33-4974-b2ae-7d04da7c6204	805c5080-6b01-4077-8512-dda1e44205ba.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-2G-AAF8	TCGA-2G-AAF8-01A	Primary Tumor
6122	eff3fe0c-0d1a-4375-8f8a-8c284ce26236	76bf832d-567d-4d00-a080-7b380be96a89.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GF-A6C8	TCGA-GF-A6C8-06A	Metastatic
6123	5d441ba8-b2d0-44e1-bac6-4a41b752c372	31a7a535-c256-4c8e-bbef-597571b134d6.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IC-A6RE	TCGA-IC-A6RE-11A	Solid Tissue Normal
6124	a5c0bc7c-af52-44e2-bac1-3d2805b81ef1	08dd2c8c-537f-4d02-a4b8-9c123156f0d4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-G4-6586	TCGA-G4-6586-01A	Primary Tumor
6125	552bb477-9357-449c-b460-1b5d5d2b43d9	cdfc4923-77f9-4097-86bd-049e170f0e7c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KICH	TCGA-KL-8333	TCGA-KL-8333-01A	Primary Tumor
6126	c883bb7b-1297-4c94-9b81-c65d3781e425	267c5ab3-df9c-454e-9f30-2a3ade315ded.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2939	TCGA-AB-2939-03A	Primary Blood Derived Cancer - Peripheral Blood
6127	2fb638d7-569a-4cb2-a953-4c5885c385f8	f1db1bec-a9df-428d-b1de-55c4f473c444.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-XY-A9T9	TCGA-XY-A9T9-01A	Primary Tumor
6128	35a56c5e-8a9f-4c82-bcb8-09ca770db9a6	8ea27ed4-5bec-4521-b9ff-7f2379aeeb9a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-LN-A4A4	TCGA-LN-A4A4-01A	Primary Tumor
6129	93c745c0-5340-4747-8030-d63b78d480b6	17b9c5e9-48ae-487b-96aa-54f9d1da2f09.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LAML	TCGA-AB-2950	TCGA-AB-2950-03A	Primary Blood Derived Cancer - Peripheral Blood
6130	13d2e41e-b609-4ba9-974e-4a1384060e69	747f2599-cb91-4fea-9643-f095513aa21b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-TGCT	TCGA-ZM-AA06	TCGA-ZM-AA06-01A	Primary Tumor
6131	28fbe6f2-b02f-400c-af2e-4fc2ff7f009a	ac8a0bed-25ab-4d0d-9639-2b653f3e153c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-IG-A3QL	TCGA-IG-A3QL-01A	Primary Tumor
6132	1ed8999b-eee6-4618-8d6d-e4728ed960e8	0a415ee8-6f40-483b-ae87-6446560671df.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THYM	TCGA-XM-A8RH	TCGA-XM-A8RH-01A	Primary Tumor
6133	52830458-5ed1-43bd-8c3d-19b5d96cf318	b885ce94-9a32-49ce-ad45-79d87f28bd77.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EB-A5UM	TCGA-EB-A5UM-01A	Primary Tumor
6134	4108f61a-ffb0-45a8-a34c-b1b7fe8c9990	7b50493c-0691-4612-9721-d8cce38e847b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-FS-A1ZE	TCGA-FS-A1ZE-06A	Metastatic
6135	4eb7210d-ada0-42d1-8968-3d522ee6f75e	95477845-1365-46a6-8c95-8f1ef05ddd0d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-EE-A29N	TCGA-EE-A29N-06A	Metastatic
6136	dfc3360f-76d4-406d-8906-887f945f82e2	2d7361ea-ac49-41b3-85f7-78f9af48eb12.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-WJ-A86L	TCGA-WJ-A86L-01A	Primary Tumor
6137	48dd8032-fd60-4c31-ac10-f16a46f143ba	ae43e7b6-18c7-4657-909a-462e102153fb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-STAD	TCGA-RD-A8MV	TCGA-RD-A8MV-01A	Primary Tumor
6138	3a0af6bd-4252-4d06-8e57-6ba768b180ea	bbb89e05-7c84-4905-9a05-8315c16d26b8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3818	TCGA-AA-3818-01A	Primary Tumor
6139	90fededb-7756-4ca2-a4f0-cad716003894	780d954e-ea96-41ea-9eed-1891e894f45c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-ESCA	TCGA-ZR-A9CJ	TCGA-ZR-A9CJ-01B	Primary Tumor
